y,treatment,covariate1,covariate2,covariate3,covariate4,covariate5
7.930739004003989,0,-1.0044135043931146,0.7040352516833636,0.3502893789587763,-0.09121392048362946,-0.956923891984228
-8.60475446833839,1,0.6574814128180814,-1.2032070723575998,0.7227470897768469,0.38787475730002774,-0.10277256837284218
22.479384973651378,0,-0.6011164235919364,1.025709120758728,-0.1930745969273619,0.004767046229208365,1.7500853979076245
18.690726742793487,1,2.950624230752045,0.4947910245177811,0.507630176970777,0.5876111480701918,0.9601577654561659
1.6939743849496267,1,-0.4780672914987265,0.7055875931326719,0.017685220748192863,-1.0807700789812364,-0.550877813173561
0.02934193589763001,1,1.507484319031501,-0.0916493588681162,-0.4119597477649863,0.8933443401885681,-0.658618687817038
-14.868352633552824,0,-1.7883199011187958,-0.32456836776173537,-0.646845071913686,-0.03921296795347062,-1.8488636706379122
21.500348512461983,0,-0.2730447457513579,0.535111237598044,1.2139143137780684,1.1914312289595537,0.17677256067759378
51.32507457616288,0,1.7087181256479587,1.2445444955635254,1.7492688704518788,1.681209659503779,2.2748826754311886
-36.15091401742934,0,-1.2315164142609734,-0.9596073692461549,-1.2880019191912626,-1.91368089596742,-0.5427190111165789
-2.5922373664507137,0,0.15304884295614551,-0.35832717656543506,0.3381812448445991,0.13234265971667666,-0.08869896645631704
-11.300866634583432,1,0.7638812138875546,-0.5529747292838916,-0.2784059473183683,-0.3412115459331505,-0.17100477394536784
33.82758243447067,1,-0.40028315875901765,0.5821343667290226,0.4621486748545458,1.168295944844107,2.1662414777604604
35.06338825483066,0,-0.036673198358825536,1.6536710514916675,0.09973637598701812,1.408394237040366,-0.379615644400629
-1.2718173843132372,0,-0.6877341347660014,0.24775663201451753,-0.021714953422483835,0.30257512437771683,-1.7484643184323876
-70.36576784503374,1,-1.3899104750360487,-2.783867830889422,-1.1799113865808861,-2.017573071476545,-2.751764262236404
-42.04262726969413,0,-0.7340665759474331,-1.4204603759406607,-0.9611156278164485,-0.8318039924489694,-2.2165038629321336
13.3002632591077,0,-0.09716505959527916,0.22676312814332658,-0.6144322060634568,0.8839702487755008,0.7453924219112602
54.733208632528076,1,0.2754925953917611,1.5887766790820876,1.6517167628106724,1.0777819912778581,2.7091387501863116
-17.20168854040598,0,-0.5872877898517058,-0.21978384347693264,-0.5701114855482798,-1.1530676751725544,-0.43478881389760315
-1.9887609948373661,1,1.0380590696699625,-0.08040085256379026,-0.2585806191202832,-0.33825914233804777,0.4647410624743358
81.60263209838787,1,3.3870309551623228,2.474230991817317,1.315150855880538,3.6928613385708617,2.914306237340475
-5.137990324632353,0,-0.13117678440110406,0.15321499123855692,-0.5899937462590306,0.0663044330557302,-1.2050158937910225
-21.606264265878576,1,-2.289970234120214,-0.7173173806831648,-1.1584211532951862,-0.5006848462811337,-1.4601225470115529
15.29389982131908,0,-1.760424651465781,0.10247395503210799,-0.70986403138333,1.4444781661419486,1.1567429251077102
38.32179845531074,0,1.759150334739632,0.9858500424444696,0.7464748449080775,1.3810128504979864,1.9917856282432698
53.36614983306821,0,1.9780423323520782,1.7985076680223988,2.4028757210595226,1.3479879057644373,1.502481251530721
15.369227087424816,0,1.27903227808162,0.36379843770533166,0.8217168563504185,1.1438121086300415,-0.4595706272606661
5.912100765911468,0,0.2308047525561921,0.43840769640943356,-0.6542674967188964,0.10524451576710474,0.32154445182618707
-6.384083824889271,1,-0.20343351270223226,-0.6127146795502989,0.4213532823238739,0.6070787240756055,-1.4247998394430597
-7.284832530088131,1,-0.17299451240866176,-0.2944981438497595,-0.2304417963407942,-1.2154956061375883,1.0659213683660307
27.37234077528827,0,3.8019119392767378,1.0175972501150654,0.512752473968977,1.286157601887229,1.127309426475559
-32.00274169911315,1,-1.257634639085549,-0.9653489099226513,0.20855581323824302,-1.534003742113514,-1.9679748152769794
-24.561035994384177,1,-0.8141388430854425,-1.0789622559265406,0.4208216169762514,-1.7789819143085615,-0.2731388603004402
